Latitude,Longitude
44.0018583275,4.7739284579
43.9541852823,4.8016571949
43.843525,5.202875
43.36842,5.534349
43.4370840405,3.0994923413
42.9910826575,2.9552118117
43.2333564758,5.3647890091
43.09736383,5.87693333
43.4726227495,6.1263524741
43.2775032396,5.442045673
43.357378,5.472719
43.3702217,3.0369429
43.0987302646,2.8121713644
43.7573759705,3.8412257284
43.0297390607,5.8217974395
43.8669344101,3.7922322607
43.63920576,3.86419478
43.5974472222,3.7689972222
43.298743,3.502598
45.3099989177,1.6623314107
43.6273531281,3.889757283
43.1348366942,5.9045793861
43.9772949217,4.4960689544
42.9103039,3.0418959102
43.26712833,2.81588
43.11279964,5.96930325
44.5086219267,4.3131915722
44.11526696,5.1135594025
43.34933333,5.48695333
43.487871,5.23463
43.104621,3.1002621
43.359361,5.468042
43.1127177778,5.9690861944
43.6657733333,3.877345
43.365503,5.444639
43.11265379,5.96929232
43.8670028626,3.7920171638
43.6369186081,3.8600327075
44.21312,5.21011167
43.0540027752,3.0438261107
43.6371733333,3.4038116667
44.0555640096,5.0487220287
43.7187389809,4.3237340078
43.7187389809,4.3237340078
43.4706427275,5.3971784017
43.7007187279,3.8680458069
43.8680876937,3.7918772661
43.83890833,4.95466667
43.5850586959,4.9999032927
44.3478128026,5.1352837237
43.33024167,2.52662
43.9473286611,4.5351889729
43.8672836943,3.7920900719
43.6363132283,3.4384876439
43.6689413889,3.7225997222
42.88721333,2.94548833
43.4034224513,3.1068939769
43.63748155,3.4036058933
43.4425656457,3.4198986366
43.93119,3.5706616667
43.7365855929,3.5477146972
43.7365855929,3.5477146972
43.9115435319,4.5548363448
43.0025972167,2.6982
43.4628116273,3.7518028577
43.4046920336,3.0933869195
43.3591186212,5.4686332494
44.8635505125,5.0651766145
43.9401036169,3.6838819832
43.5424464308,3.4734714031
43.3349255017,2.3782374114
45.4147838731,4.7106920294
43.8339042675,4.4053772947
43.7083775813,3.9046950806
43.0763805,5.9285133333
43.1110618,5.8794681
43.3528903786,2.8042306405
43.9031976789,3.4747697599
44.11142514,3.9498294
43.9034399462,3.4733119793
43.751905,3.77098
43.18673,5.6590133333
43.9603623709,4.6796225756
43.639015,3.864438
43.0995166667,2.9826533333
44.7374541343,5.0077894441
43.1127243042,5.9691047668
43.97245,4.7913166667
44.2238960266,4.8240976334
44.15395903,4.08610691
43.6389167853,3.8645244017
44.2638893127,4.9333333969
43.716557237,3.8507017841
43.1964583333,5.61882
43.3425033333,5.6480466667
43.098475,5.8658766389
43.633833782,3.8633607347
43.7672854849,3.6947919466
43.743639,4.795259
43.5919353839,3.8448898757
43.5610338012,3.275943582
43.5129270768,5.4424055047
43.6380916667,3.873855
43.0007498246,6.3735777536
45.0499506,5.0515398
43.82857123,5.16128344
43.6329883333,3.8659966667
43.8998298208,4.8056181707
43.00259445,6.373175
44.5083726291,4.3219814356
43.8955426427,4.4734617362
43.6828833333,4.6149833333
44.1310603717,4.8330446366
43.21502,5.5349883333
43.3852479978,2.8863019776
43.6331176758,3.8659417629
43.6921154056,3.5016814526
43.9362125611,5.0077839755
43.545737,2.8787552
43.597914899,3.879357262
43.2816383333,5.5350716667
43.032803787,2.9733368196
44.6276507155,4.9710827228
43.6361328746,3.861426115
43.5651858987,3.8808027267
43.9665298284,4.5315684618
44.0141217657,5.16941607
43.2185216667,6.0902721667
43.9792652438,5.7760620117
43.9790799545,5.7764053345
43.9789756,5.777092
43.6822898374,3.836783859
43.9553645224,4.8011936992
43.7966895971,3.8655272126
43.814417,3.733433
43.8227945941,3.7330055228
43.8141697222,3.7398747222
43.6198130556,3.85377
43.742063106,3.709371686
43.6198313889,3.8533830556
43.1655617757,2.8723006882
43.1935883333,6.0522583333
44.1589998498,1.7259320169
43.0999184187,5.8291275725
43.312474,-0.264446
